"Frame number","Original","Translation","Count","Part of","File count","Files"
"27","Ability|Score","","11","","8","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Character Info"""
"28","Ability Modifier = (Total Ability Score - 10) ÷ 2    (Round down)","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"29","XP","","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psionic Character Info"""
"30","Player","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"31","Campaign","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"37","pp","","7","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"40","gp","","7","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"43","sp","","7","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"45","cp","","7","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"46","SKILLS","","10","","7","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"47","CHARACTER","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"48","LANGUAGES","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"49","MONEY","","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"50","MALE","","10","","7","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Character Background"", ""Psionic Character Info"""
"51","FEMALE","","10","","7","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Character Background"", ""Psionic Character Info"""
"52","Size|Modifier","","21","","12","""Character Info - Simple"", ""Character Info"", ""Psionic Character Info"", ""Psionic Combat"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"""
"53","Size","","10","","7","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Wild Shape"", ""Psionic Character Info"""
"54","Race","","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Character Background"", ""Psionic Character Info"""
"55","Name","","15","","12","""Character Info - Simple"", ""Character Info"", ""Psychic Warrior"", ""Wilder"", ""Blank Character Info"", ""Character Info - simple"", ""Paladin"", ""Character Background"", ""Extended Paladin"", ""Hexblade"", ""Psion"", ""Psionic Character Info"""
"56","SURVIVAL","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"57","Class Skills","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"58","Trained","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"59","Track","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"76","Knowledge:","","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"77","Use Rope","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"79","Use Magic Device","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"81","Tumble","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"84","Swim","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"88","Survival","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"90","Spot","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"93","Spellcraft","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"95","Sleight of Hand","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"98","Sense Motive","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"100","Search","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"102","Ride","","8","","6","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"104","Open Lock","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"106","Move Silently","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"109","Listen","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"111","Jump","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"114","Intimidate","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"115","- Size|  mod x4","","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"116","- 1 per 5lb| carried","","5","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"117","+ Size|  diff x4","","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"119","Hide","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"122","Heal","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"124","Handle Animal","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"126","Gather Information","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"128","Forgery","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"130","Escape Artist","","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"133","Disguise","","8","","6","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"135","Disable Device","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"137","Diplomacy","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"139","Decipher Script","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"141","Concentration","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"143","Climb","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"146","Bluff","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"148","Balance","","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"151","Appraise","","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"152","= ECL + 3","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"153","Untrained","","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"155","Hit Die","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"156","Level|Adjustment","","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psionic Character Info"""
"157","Skill Ranks","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"158","Favoured|Enemy|Bonus","","5","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"159","Armour|Check|Penalty","","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"160","Misc","","85","","41","""Character Info - Simple"", ""Character Info"", ""Monk"", ""Paladin"", ""Ranger"", ""Wild Shape"", ""Dragon Shaman"", ""Dread Necromancer"", ""Duskblade"", ""Extended Cleric"", ""Extended Paladin"", ""Factotum"", ""Blank Character Info"", ""Hexblade"", ""Sorcerer + Metamagic"", ""Death Master"", ""Jester"", ""Mountebank"", ""Savant"", ""Incarnate"", ""Soulborn"", ""Totemist"", ""Ardent"", ""Combat - Simple"", ""Divine Mind"", ""Lurk"", ""Psicrystal"", ""Psion"", ""Psionic Character Info"", ""Psionic Combat"", ""Psychic Warrior"", ""Soulknife v2"", ""Soulknife"", ""Wilder"", ""Combat"", ""Truenamer"", ""Animal Companion"", ""Bard"", ""Character Info - simple"", ""Cleric"", ""Combat - simple"""
"161","Skill|Bonus","","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"162","Racial,|Feats,|Synergy","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"163","Ranks","","10","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psionic Character Info"""
"164","Knowledge - INT|Profession - WIS","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"165","Other skills:|Craft - INT|Perform - CHA","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"166","Level","","29","","19","""Character Info - Simple"", ""Character Info"", ""Warlock"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psion"", ""Psionic Character Info"", ""Psychic Warrior"", ""Wilder"", ""Truenamer"", ""Blank Character Info"", ""Character Info - simple"", ""Spell Book (Dense)"", ""Spell Book (Large)"", ""Spell Book"", ""Artificer"", ""Dragonfire Adept"", ""Factotum"""
"167","CLASSES","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"168","Effective|Character|Level","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"169","Max|Ranks","","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"170","EVIL","","42","","29","""Character Info - Simple"", ""Character Info"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"""
"171","GOOD","","42","","29","""Character Info - Simple"", ""Character Info"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"""
"172","CHAOTIC","","42","","29","""Character Info - Simple"", ""Character Info"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"""
"173","LAWFUL","","42","","29","""Character Info - Simple"", ""Character Info"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"""
"174","Max Load","","4","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory"", ""Psionic Inventory"""
"175","Heavy Load","","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"176","Medium Load","","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"177","lb","","74","","9","""Character Info - Simple"", ""Combat - Simple"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"178","Total Weight","","9","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"179","Light Load","","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"180","Armour, Shield, Protective Items","","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"181","Weapons, Ammo, Scrolls, Potions","","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"182","Carried Items","","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"191","FEATS & SPECIAL ABILITIES","","3","","1","""Character Info"""
"349","SPECIAL ABILITIES","","8","","7","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Combat"", ""Psionic Character Info"""
"350","FEATS","","7","","6","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Combat"", ""Psionic Character Info"""
"422","AC","","44","","10","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Psionic Inventory"""
"423","Temp AC","","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"424","Conditional Modifiers","","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"425","Damage Reduction","","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"426","Spell Resistance","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psionic Combat"""
"456","Damage","","43","","9","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"""
"457","Critical","","43","","9","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"""
"458","Attack Bonus","","45","","10","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Crusader"""
"470","sq","","89","","14","""Combat - Simple"", ""Combat"", ""Psionic Combat"", ""Psionic Inventory"", ""Soulknife v2"", ""Soulknife"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"", ""Shugenja"", ""Divine Mind"", ""Psicrystal"""
"471","ft","","89","","14","""Combat - Simple"", ""Combat"", ""Psionic Combat"", ""Psionic Inventory"", ""Soulknife v2"", ""Soulknife"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"", ""Shugenja"", ""Divine Mind"", ""Psicrystal"""
"472","Type","","42","","13","""Combat - Simple"", ""Combat"", ""Crusader"", ""Swordsage"", ""Warblade"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"", ""Soulknife v2"", ""Soulknife"", ""Blank Tome of Battle"""
"473","Range","","52","","14","""Combat - Simple"", ""Combat"", ""Blank Tome of Battle"", ""Crusader"", ""Swordsage"", ""Warblade"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Dragon Shaman"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"""
"486","Ammo","","14","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"487","Special Ammo","","14","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"488","ARMOUR CLASS","","17","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"489","FLAT-FOOTED","","9","FLAT-FOOTED ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"489","ARMOUR CLASS","","9","FLAT-FOOTED ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"490","TOUCH","","9","TOUCH ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"490","ARMOUR CLASS","","9","TOUCH ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"491","hp","","33","","12","""Combat - Simple"", ""Combat"", ""Psicrystal"", ""Psionic Combat"", ""Animal Companion"", ""Combat - simple"", ""Monk"", ""Paladin"", ""Dragon Shaman"", ""Dread Necromancer"", ""Extended Paladin"", ""Death Master"""
"494","Non-lethal","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"495","Wounds","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"496","Dying","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"497","Unconscious","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"498","Stable","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"499","HIT POINTS","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"505","Deflection|Modifier","","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"506","Natural|Armour","","10","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"510","Shield AC","","12","","7","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"""
"511","Armour AC","","12","","7","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"""
"516","HEALTH","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"517","ATTACKS","","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"520","COMBAT ABILITIES","","6","","5","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"521","EFFECTS","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"522","EQUIPMENT","","7","","6","""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"523","SHIELD","","6","","5","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"524","ARMOUR","","7","","6","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psicrystal"", ""Psionic Inventory"""
"525","SAVES","","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psionic Combat"""
"526","GRAPPLE","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"527","BASE ATTACK","","9","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"528","SPEED","","14","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psionic Combat"""
"529","INITIATIVE","","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
